query-id	corpus-id	score
2023957	386443	1
2023958	292568	1
2023960	470148	1
2023963	483620	1
2023964	577128	1
2023969	87435	1
2023970	257709	1
2023971	48826	1
2023973	391813	1
2023974	15487	1
2023975	216145	1
2023977	274704	1
2023978	117286	1
2023979	489771	1
2023982	29890	1
2023984	209374	1
2023985	196070	1
2023986	297500	1
2023989	352015	1
2023992	28771	1
2023993	219586	1
2023994	98451	1
2023998	443944	1
2024002	500643	1
2024004	589	1
2024007	324270	1
2024008	298623	1
2024009	193938	1
2024011	262532	1
2024013	162540	1
2024015	320571	1
2024016	104788	1
2024019	468225	1
2024021	173700	1
2024023	580394	1
2024030	186805	1
2024033	573595	1
2024034	87361	1
2024035	476851	1
2024037	438121	1
2024038	80797	1
2024041	576571	1
2024042	17366	1
2024043	342863	1
2024046	176262	1
2024050	316	1
2024051	589773	1
2024056	352466	1
2024057	198340	1
2024067	379307	1
2024068	70378	1
2024070	294406	1
2024073	59035	1
2024075	153677	1
2024078	118996	1
2024080	208909	1
2024082	500882	1
2024084	197824	1
2024087	443983	1
2024091	26863	1
2024092	582761	1
2024093	583268	1
2024094	428306	1
2024095	271336	1
2024099	540281	1
2024100	37056	1
2024103	494814	1
2024105	82472	1
2024117	48768	1
2024120	159686	1
2024121	25013	1
2024124	398859	1
2024125	419796	1
2024126	339287	1
2024127	318477	1
2024132	418517	1
2024135	225492	1
2024136	299258	1
2024139	392794	1
2024148	252624	1
2024149	189443	1
2024150	307501	1
2024155	351993	1
2024156	278846	1
2024157	575274	1
2024158	407627	1
2024159	57838	1
2024164	332585	1
2024167	294388	1
2024168	171361	1
2024171	482488	1
2024177	100040	1
2024179	337943	1
2024181	162825	1
2024183	244542	1
2024185	444323	1
2024186	177722	1
2024187	593279	1
2024190	284809	1
2024191	517639	1
2024192	178215	1
2024195	517337	1
2024197	443752	1
2024198	444953	1
2024199	310056	1
2024200	462382	1
2024202	234822	1
2024206	380003	1
2024208	278653	1
2024211	568560	1
2024219	9883	1
2024220	221050	1
2024221	297512	1
2024222	283020	1
2024223	71177	1
2024224	240396	1
2024225	151907	1
2024226	174800	1
2024227	345601	1
2024231	369910	1
2024234	591394	1
2024235	161446	1
2024236	501768	1
2024239	22611	1
2024240	406403	1
2024241	56908	1
2024242	504658	1
2024243	38990	1
2024244	542493	1
2024245	363820	1
2024247	493679	1
2024250	121256	1
2024251	485575	1
2024252	355273	1
2024254	344662	1
2024255	545247	1
2024256	172015	1
2024257	225026	1
2024259	434958	1
2024262	532514	1
2024264	219665	1
2024266	522613	1
2024267	235808	1
2024269	217661	1
2024272	150735	1
2024275	378424	1
2024277	134174	1
2024280	161465	1
2024282	228774	1
2024283	41020	1
2024286	371131	1
2024287	351318	1
2024290	391835	1
2024293	187581	1
2024294	137381	1
2024295	239205	1
2024301	49342	1
2024302	378581	1
2024303	316018	1
2024308	279336	1
2024309	529491	1
2024311	388471	1
2024313	535902	1
2024319	179068	1
2024320	561257	1
2024321	329826	1
2024323	160700	1
2024324	28956	1
2024325	50357	1
2024326	465729	1
2024327	367157	1
2024329	223860	1
2024334	16507	1
2024338	179137	1
2024340	336009	1
2024346	576933	1
2024348	527081	1
2024349	138336	1
2024351	500452	1
2024352	314326	1
2024353	388756	1
2024354	581973	1
2024355	211541	1
2024359	274332	1
2024360	445218	1
2024361	219883	1
2024363	126304	1
2024364	262968	1
2024365	225	1
2024367	328378	1
2024369	60017	1
2024370	421065	1
2024372	77596	1
2024373	343671	1
2024374	575900	1
2024375	403186	1
2024376	32345	1
2024377	89404	1
2024378	276019	1
2024381	323310	1
2024382	344379	1
2024383	205562	1
2024385	81052	1
2024388	571348	1
2024390	538224	1
2024395	110217	1
2024396	80657	1
2024397	393558	1
2024399	354961	1
2024405	180274	1
2024406	314846	1
2024407	21284	1
2024409	224808	1
2024410	208151	1
2024413	187271	1
2024415	420187	1
2024418	105448	1
2024419	69658	1
2024420	376997	1
2024423	207356	1
2024424	302993	1
2024427	427051	1
2024431	182836	1
2024432	290758	1
2024433	209037	1
2024436	484504	1
2024437	584868	1
2024438	185336	1
2024441	115274	1
2024442	411313	1
2024443	379900	1
2024445	467255	1
2024446	562564	1
2024447	593966	1
2024448	235055	1
2024451	285409	1
2024453	362730	1
2024454	139508	1
2024457	87375	1
2024458	186016	1
2024459	567098	1
2024461	230030	1
2024465	306186	1
2024467	93719	1
2024468	469311	1
2024469	210647	1
2024473	110270	1
2024475	598447	1
2024484	293647	1
2024487	234633	1
2024488	463537	1
2024490	187473	1
2024492	261441	1
2024494	212981	1
2024496	583893	1
2024497	237549	1
2024498	584479	1
2024502	278852	1
2024503	283072	1
2024504	112565	1
2024505	433804	1
2024509	107224	1
2024510	397341	1
2024511	490244	1
2024512	206109	1
2024513	586375	1
2024516	583194	1
2024517	66483	1
2024522	91986	1
2024527	141977	1
2024528	205497	1
2024529	176183	1
2024532	131696	1
2024533	222574	1
2024536	508894	1
2024539	228317	1
2024546	376593	1
2024548	293987	1
2024549	105158	1
2024550	338701	1
2024552	307397	1
2024554	74120	1
2024555	525888	1
2024557	217338	1
2024558	60227	1
2024559	255946	1
2024560	141642	1
2024565	330242	1
2024570	539922	1
2024571	357914	1
2024573	329699	1
2024574	308380	1
2024576	100205	1
2024579	253653	1
2024580	192491	1
2024581	56515	1
2024582	83698	1
2024583	524443	1
2024585	412587	1
2024587	451373	1
2024591	143730	1
2024594	466887	1
2024595	560676	1
2024596	87512	1
2024600	378162	1
2024603	532750	1
2024604	354785	1
2024605	567437	1
2024606	117203	1
2024607	106913	1
2024610	552828	1
2024617	64629	1
2024620	566111	1
2024623	130985	1
2024625	105113	1
2024628	412170	1
2024629	69689	1
2024631	360008	1
2024633	569369	1
2024634	313143	1
2024642	416533	1
2024646	529406	1
2024647	557859	1
2024650	582517	1
2024651	311545	1
2024653	544066	1
2024654	325493	1
2024655	391355	1
2024656	2408	1
2024657	453060	1
2024658	189279	1
2024659	289880	1
2024660	21019	1
2024661	152571	1
2024662	305075	1
2024664	227906	1
2024665	466035	1
2024672	145412	1
2024677	156688	1
2024678	561999	1
2024681	478295	1
2024687	206346	1
2024688	264934	1
2024689	104480	1
2024690	377563	1
2024692	428848	1
2024696	107980	1
2024698	272122	1
2024699	340698	1
2024702	505892	1
2024703	3805	1
2024704	289178	1
2024706	570071	1
2024707	225207	1
2024708	171345	1
2024709	575309	1
2024710	354698	1
2024713	332161	1
2024715	184913	1
2024718	145530	1
2024719	345350	1
2024721	135079	1
2024722	304760	1
2024723	491329	1
2024724	130039	1
2024725	39589	1
2024728	224401	1
2024729	324971	1
2024732	133235	1
2024736	538927	1
2024737	510043	1
2024740	146617	1
2024742	205737	1
2024745	447940	1
2024746	172127	1
2024748	572480	1
2024749	10228	1
2024750	411318	1
2024754	132138	1
2024756	19746	1
2024757	282206	1
2024760	435079	1
2024762	248128	1
2024765	161620	1
2024767	180196	1
2024768	476521	1
2024769	558290	1
2024770	106181	1
2024771	84395	1
2024772	564943	1
2024773	241267	1
2024775	196923	1
2024777	206804	1
2024778	542619	1
2024779	31319	1
2024782	139097	1
2024785	79004	1
2024786	112476	1
2024788	265315	1
2024791	477570	1
2024792	113193	1
2024794	399289	1
2024795	551047	1
2024796	415574	1
2024797	355491	1
2024799	86057	1
2024800	513953	1
2024802	500238	1
2024805	276020	1
2024806	579608	1
2024807	573789	1
2024808	294376	1
2024811	314531	1
2024814	351293	1
2024816	25741	1
2024817	518453	1
2024818	249592	1
2024819	387709	1
2024821	228310	1
2024823	255029	1
2024832	474945	1
2024833	111452	1
2024835	381884	1
2024840	471304	1
2024842	42023	1
2024845	553259	1
2024846	480206	1
2024848	86349	1
2024851	141804	1
2024852	501580	1
2024854	12318	1
2024857	370932	1
2024858	101557	1
2024859	287200	1
2024860	323452	1
2024861	181236	1
2024865	475412	1
2024866	569630	1
2024869	314663	1
2024871	404857	1
2024873	382418	1
2024874	182401	1
2024877	403491	1
2024878	147385	1
2024880	548242	1
2024885	266247	1
2024886	310089	1
2024887	144857	1
2024889	360194	1
2024891	569866	1
2024892	399863	1
2024895	550195	1
2024897	346497	1
2024900	187196	1
2024901	98521	1
2024906	174196	1
2024907	307563	1
2024908	469333	1
2024909	298709	1
2024917	350154	1
2024918	445557	1
2024923	220140	1
2024924	27106	1
2024926	100801	1
2024927	173825	1
2024928	571875	1
2024930	174321	1
2024931	68210	1
2024932	491788	1
2024933	129607	1
2024934	221810	1
2024936	275633	1
2024939	30584	1
2024940	127326	1
2024942	299579	1
2024943	347137	1
2024946	455708	1
2024947	66261	1
2024951	567498	1
2024955	430913	1
2024959	280696	1
2024960	332136	1
2024962	389017	1
2024963	383170	1
2024965	103748	1
2024966	431622	1
2024971	249547	1
2024973	423170	1
2024975	351077	1
2024976	303977	1
2024983	155857	1
2024984	483489	1
2024986	78339	1
2024990	453604	1
2024991	458256	1
2024992	486021	1
2024995	585331	1
2024997	370985	1
2024998	189442	1
2025000	33132	1
2025001	35284	1
2025002	137209	1
2025003	437969	1
2025005	153542	1
2025006	32671	1
2025007	91098	1
2025008	170990	1
2025009	453527	1
2025010	320388	1
2025014	278048	1
2025015	576361	1
2025016	171916	1
2025018	149100	1
2025019	545419	1
2025020	297465	1
2025021	422684	1
2025026	333350	1
2025028	134765	1
2025030	6073	1
2025032	174548	1
2025037	186559	1
2025038	201652	1
2025039	448816	1
2025042	164040	1
2025046	567378	1
2025048	106185	1
2025049	61573	1
2025050	215416	1
2025056	432180	1
2025057	237670	1
2025058	100506	1
2025060	266305	1
2025064	14172	1
2025065	145864	1
2025066	418301	1
2025067	412184	1
2025068	119211	1
2025069	221337	1
2025070	451195	1
2025072	595949	1
2025075	413043	1
2025080	307596	1
2025081	386890	1
2025082	472332	1
2025083	502628	1
2025085	512873	1
2025088	467900	1
2025092	184827	1
2025094	14382	1
2025096	351195	1
2025097	349851	1
2025098	336061	1
2025100	94348	1
2025102	111773	1
2025104	530181	1
2025108	340037	1
2025111	317458	1
2025112	342660	1
2025113	337063	1
2025114	285493	1
2025116	255969	1
2025120	237873	1
2025122	404793	1
2025123	34056	1
2025125	148147	1
2025128	82261	1
2025129	506729	1
2025131	459684	1
2025132	367091	1
2025133	36717	1
2025134	146409	1
2025135	531166	1
2025140	486299	1
2025141	74820	1
2025144	70730	1
2025145	303082	1
2025148	160087	1
2025150	235624	1
2025151	138318	1
2025152	256330	1
2025154	319674	1
2025156	486826	1
2025163	513573	1
2025166	238678	1
2025167	463975	1
2025169	130021	1
2025170	293629	1
2025172	19381	1
2025173	89888	1
2025174	454255	1
2025177	478824	1
2025178	10217	1
2025179	225336	1
2025180	209590	1
2025182	318142	1
2025186	407124	1
2025188	435775	1
2025192	292322	1
2025196	305112	1
2025197	45094	1
2025200	112485	1
2025201	264075	1
2025202	37454	1
2025205	47824	1
2025206	145236	1
2025209	29896	1
2025210	132519	1
2025213	468580	1
2025216	248056	1
2025217	111610	1
2025219	497072	1
2025221	529355	1
2025223	311286	1
2025225	538145	1
2025226	133966	1
2025231	382496	1
2025235	19184	1
2025238	356626	1
2025239	28636	1
2025241	88143	1
2025244	497946	1
2025245	502909	1
2025247	574184	1
2025254	468246	1
2025261	64026	1
2025263	272344	1
2025265	314017	1
2025267	369995	1
2025268	259313	1
2025275	143144	1
2025278	86662	1
2025279	475479	1
2025282	439437	1
2025287	42728	1
2025288	416953	1
2025289	457549	1
2025290	226997	1
2025297	281236	1
2025298	476812	1
2025300	339369	1
2025303	417130	1
2025305	323114	1
2025306	569197	1
2025307	120259	1
2025308	19981	1
2025309	404380	1
2025313	208100	1
2025316	50992	1
2025317	588954	1
2025318	373228	1
2025320	598465	1
2025322	247548	1
2025323	508820	1
2025325	65448	1
2025328	581994	1
2025331	102064	1
2025334	139925	1
2025336	389985	1
2025341	228186	1
2025342	85690	1
2025343	195089	1
2025344	308063	1
2025345	303744	1
2025346	342461	1
2025349	161110	1
2025351	120306	1
2025352	151514	1
2025355	444318	1
2025357	182169	1
2025359	289706	1
2025365	4734	1
2025366	347662	1
2025369	8241	1
2025370	528833	1
2025372	506252	1
2025377	405153	1
2025380	291712	1
2025381	172990	1
2025384	322356	1
2025388	69560	1
2025393	191595	1
2025394	164097	1
2025395	306675	1
2025396	429746	1
2025398	67343	1
2025401	526880	1
2025402	28346	1
2025403	489277	1
2025404	507442	1
2025406	252683	1
2025408	327335	1
2025409	45290	1
2025410	563554	1
2025411	278357	1
2025412	473868	1
2025413	400046	1
2025415	515583	1
2025416	156706	1
2025418	146160	1
2025419	528924	1
2025421	94315	1
2025422	153633	1
2025423	160530	1
2025425	534282	1
2025427	237042	1
2025430	202822	1
2025432	190542	1
2025435	507509	1
2025436	412204	1
2025437	591950	1
2025440	328716	1
2025441	528015	1
2025442	313017	1
2025443	203138	1
2025445	426462	1
2025446	123763	1
2025449	540875	1
2025451	163621	1
2025454	181600	1
2025456	23564	1
2025458	237573	1
2025459	180419	1
2025460	191923	1
2025461	8341	1
2025467	193539	1
2025468	153741	1
2025470	132287	1
2025471	444218	1
2025472	473487	1
2025476	598345	1
2025478	445593	1
2025481	415629	1
2025482	161295	1
2025483	548662	1
2025484	344042	1
2025486	65698	1
2025488	428670	1
2025490	531117	1
2025491	539305	1
2025494	559407	1
2025496	264473	1
2025498	262026	1
2025499	594322	1
2025501	133506	1
2025504	309279	1
2025507	525069	1
2025509	141874	1
2025510	398823	1
2025511	563655	1
2025512	444295	1
2025516	446369	1
2025517	427784	1
2025521	423978	1
2025525	442406	1
2025526	174474	1
2025528	300272	1
2025529	588323	1
2025531	341562	1
2025532	269135	1
2025533	449610	1
2025534	244775	1
2025535	217973	1
2025536	537024	1
2025537	586524	1
2025542	491311	1
2025543	339911	1
2025544	471138	1
2025545	190079	1
2025547	219398	1
2025548	237110	1
2025551	468535	1
2025554	235807	1
2025555	522072	1
2025557	388667	1
2025558	485822	1
2025559	585118	1
2025560	562199	1
2025561	330293	1
2025565	467108	1
2025569	13195	1
2025571	245480	1
2025573	542931	1
2025574	222030	1
2025581	450812	1
2025583	148520	1
2025585	24404	1
2025588	117238	1
2025590	412584	1
2025592	538361	1
2025594	26569	1
2025597	26212	1
2025602	218644	1
2025604	153259	1
2025606	237338	1
2025607	66454	1
2025608	107378	1
2025609	504399	1
2025611	80285	1
2025612	168657	1
2025614	393286	1
2025616	497733	1
2025617	243714	1
2025618	265708	1
2025622	120568	1
2025625	126345	1
2025626	494711	1
2025627	345253	1
2025629	119470	1
2025631	330297	1
2025633	453394	1
2025636	169042	1
2025638	227740	1
2025649	301802	1
2025651	341351	1
2025653	71048	1
2025654	569169	1
2025656	416668	1
2025658	355210	1
2025659	488329	1
2025660	540389	1
2025661	306679	1
2025663	353689	1
2025666	477848	1
2025667	186668	1
2025668	260340	1
2025671	287665	1
2025673	485896	1
2025674	276681	1
2025676	466752	1
2025682	292714	1
2025683	148210	1
2025687	429584	1
2025690	358672	1
2025691	115848	1
2025692	510041	1
2025695	88912	1
2025696	305477	1
2025698	215233	1
2025703	44847	1
2025704	64442	1
2025705	302093	1
2025706	378355	1
2025707	477022	1
2025708	102576	1
2025710	412448	1
2025712	199499	1
2025715	106956	1
2025719	221014	1
2025724	477823	1
2025725	536808	1
2025727	342045	1
2025731	79014	1
2025733	197984	1
2025735	35415	1
2025736	353626	1
2025737	532263	1
2025739	265678	1
2025740	83423	1
2025741	39062	1
2025744	85953	1
2025746	64391	1
2025747	343363	1
2025749	256892	1
2025750	564618	1
2025752	493198	1
2025754	40465	1
2025756	205251	1
2025757	63824	1
2025760	170125	1
2025761	326927	1
2025762	431898	1
2025764	55463	1
2025766	446227	1
2025770	306198	1
2025771	584160	1
2025774	88095	1
2025775	585007	1
2025776	82946	1
2025778	461742	1
2025782	79979	1
2025783	399774	1
2025784	290750	1
2025786	300652	1
2025789	457805	1
2025790	88942	1
2025791	545599	1
2025793	108861	1
2025795	421710	1
2025799	125028	1
2025800	417178	1
2025803	572588	1
2025804	165465	1
2025805	915	1
2025809	560548	1
2025815	308186	1
2025817	217707	1
2025818	147805	1
2025819	74204	1
2025820	231558	1
2025821	472404	1
2025822	84819	1
2025825	302152	1
2025830	248119	1
2025832	318653	1
2025834	578803	1
2025836	319158	1
2025838	323133	1
2025840	243664	1
2025841	229972	1
2025842	127577	1
2025844	188431	1
2025846	1614	1
2025847	36517	1
2025850	301825	1
2025853	436143	1
2025857	327859	1
2025858	479745	1
2025859	290340	1
2025861	389667	1
2025863	570178	1
2025864	352205	1
2025865	10634	1
2025866	448991	1
2025869	290468	1
2025870	585037	1
2025872	416796	1
2025875	114872	1
2025876	37936	1
2025881	155045	1
2025884	79645	1
2025885	258846	1
2025886	143865	1
2025887	454031	1
2025889	189238	1
2025891	56411	1
2025892	5591	1
2025893	190325	1
2025894	477024	1
2025895	263234	1
2025897	420993	1
2025899	246058	1
2025900	325834	1
2025901	148761	1
2025902	266746	1
2025913	461887	1
2025916	453371	1
2025918	409659	1
2025919	453606	1
2025925	447521	1
2025926	178898	1
2025929	298159	1
2025930	587629	1
2025932	283772	1
2025934	185477	1
2025936	279508	1
2025938	450064	1
2025940	373692	1
2025941	412013	1
2025943	305878	1
2025945	524149	1
2025947	47574	1
2025949	6851	1
2025951	521691	1
2025953	245705	1
2025954	187038	1
2025956	175556	1
2025957	330588	1
2025959	391988	1
2025960	233103	1
2025965	372883	1
2025966	309134	1
2025967	466777	1
2025968	595131	1
2025970	291347	1
2025971	318730	1
2025972	4789	1
2025974	393934	1
2025975	236581	1
2025978	230898	1
2025979	274043	1
2025980	116817	1
2025983	7192	1
2025988	448021	1
2025992	414272	1
2025993	597686	1
2025995	133158	1
2025999	149925	1
2026000	529927	1
2026001	408288	1
2026002	470374	1
2026005	296101	1
2026007	560976	1
2026008	248095	1
2026010	42225	1
2026015	136722	1
2026016	59797	1
2026021	486398	1
2026025	561474	1
2026027	334522	1
2026028	188112	1
2026031	282917	1
2026034	383156	1
2026037	477063	1
2026038	552216	1
2026040	102587	1
2026043	309019	1
2026045	137675	1
2026046	547035	1
2026047	130016	1
2026049	553165	1
2026054	504463	1
2026056	420707	1
2026060	475105	1
2026062	95378	1
2026065	125935	1
2026068	477431	1
2026070	79908	1
2026073	487190	1
2026076	8871	1
2026079	549773	1
2026080	83886	1
2026082	50979	1
2026083	349937	1
2026084	495058	1
2026086	568337	1
2026087	277475	1
2026089	451024	1
2026090	515203	1
2026091	475984	1
2026093	71049	1
2026094	66672	1
2026096	292811	1
2026098	80821	1
2026099	594106	1
2026103	508324	1
2026105	320471	1
2026106	364015	1
2026111	281237	1
2026113	37473	1
2026117	457882	1
2026118	49011	1
2026119	495104	1
2026122	40080	1
2026123	488666	1
2026125	461580	1
2026126	451312	1
2026127	72536	1
2026130	4462	1
2026131	243148	1
2026132	531578	1
2026134	422561	1
2026135	283431	1
2026137	37263	1
2026138	17386	1
2026139	544349	1
2026140	437880	1
2026142	95846	1
2026143	318237	1
2026145	457535	1
2026146	260885	1
2026149	239374	1
2026153	583694	1
2026154	333955	1
2026156	265275	1
2026157	302951	1
2026158	432120	1
2026161	348233	1
2026164	235820	1
2026167	132680	1
2026168	518308	1
2026169	47188	1
2026170	6106	1
2026171	214541	1
2026172	243578	1
2026174	355892	1
2026175	442047	1
2026178	11312	1
2026180	264263	1
2026182	488110	1
2026183	329746	1
2026187	311687	1
2026191	586801	1
2026192	6386	1
2026194	49557	1
2026195	92770	1
2026196	13187	1
2026198	276334	1
2026202	569248	1
2026205	157698	1
2026207	291180	1
2026209	511783	1
2026211	61429	1
2026212	412244	1
2026213	504861	1
2026214	218005	1
2026215	40796	1
2026216	522428	1
2026217	449175	1
2026220	406848	1
2026221	162337	1
2026225	324083	1
2026227	365107	1
2026228	587632	1
2026230	387871	1
2026234	68622	1
2026238	165866	1
2026243	147578	1
2026245	92232	1
2026250	475803	1
2026254	543545	1
2026256	266167	1
2026261	96474	1
2026264	227098	1
2026265	593056	1
2026270	122630	1
2026271	202841	1
2026273	284902	1
2026274	342871	1
2026275	53982	1
2026276	486157	1
2026277	250759	1
2026279	454205	1
2026280	289813	1
2026283	254735	1
2026287	132091	1
2026288	473431	1
2026289	109574	1
2026290	231661	1
2026292	205514	1
2026293	156573	1
2026294	313487	1
2026295	325610	1
2026296	72255	1
2026297	342400	1
2026298	216196	1
2026299	253046	1
2026301	213339	1
2026304	299229	1
2026308	327153	1
2026309	32372	1
2026310	26263	1
2026311	477720	1
2026313	54231	1
2026314	269713	1
2026320	143457	1
2026321	207577	1
2026323	415831	1
2026324	322638	1
2026326	435060	1
2026328	254070	1
2026330	543780	1
2026331	85558	1
2026335	269812	1
2026338	325465	1
2026342	419526	1
2026347	458737	1
2026352	284454	1
2026354	526704	1
2026357	60405	1
2026359	14460	1
2026360	260360	1
2026361	517652	1
2026362	18696	1
2026363	371162	1
2026364	199656	1
2026365	86120	1
2026366	547546	1
2026369	410206	1
2026370	316491	1
2026376	399188	1
2026378	113145	1
2026380	175303	1
2026381	426244	1
2026382	38953	1
2026387	4602	1
2026389	230961	1
2026392	475399	1
2026393	333278	1
2026394	128178	1
2026398	62404	1
2026402	397551	1
2026405	219833	1
2026406	325218	1
2026407	93564	1
2026411	249904	1
2026415	447566	1
2026416	259545	1
2026417	420148	1
2026418	472340	1
2026419	554518	1
2026421	542144	1
2026423	258980	1
2026424	116644	1
2026425	298984	1
2026427	321285	1
2026428	250790	1
2026429	66476	1
2026430	122177	1
2026435	437149	1
2026440	310378	1
2026441	564129	1
2026442	489165	1
2026443	432954	1
2026444	324247	1
2026445	453656	1
2026446	358179	1
2026447	133076	1
2026449	77564	1
2026451	234048	1
2026454	185922	1
2026458	229134	1
2026459	85144	1
2026462	346628	1
2026464	586135	1
2026465	489838	1
2026466	134005	1
2026467	206222	1
2026468	62072	1
2026469	161221	1
2026470	150652	1
2026473	3	1
2026475	218532	1
2026476	69987	1
2026477	400183	1
2026479	223031	1
2026481	341978	1
2026483	586858	1
2026485	156513	1
2026487	128533	1
2026489	356136	1
2026492	298491	1
2026494	447927	1
2026495	363148	1
2026496	143706	1
2026505	424550	1
2026508	144879	1
2026510	523874	1
2026514	526270	1
2026516	6872	1
2026517	407542	1
2026522	163271	1
2026525	212241	1
2026531	159726	1
2026538	304669	1
2026539	119034	1
2026548	365167	1
2026549	245570	1
2026552	221912	1
2026553	336843	1
2026555	19823	1
2026558	531794	1
2026559	150813	1
2026560	274974	1
2026565	380326	1
2026566	114559	1
2026571	262428	1
2026572	276135	1
2026573	102292	1
2026576	10384	1
2026577	202199	1
2026579	274937	1
2026587	417865	1
2026594	390673	1
2026595	91174	1
2026600	183689	1
2026602	286581	1
2026604	427027	1
2026606	526731	1
2026608	574121	1
2026613	378681	1
2026616	372847	1
2026619	247107	1
2026620	101320	1
2026621	212293	1
2026622	299586	1
2026624	38707	1
2026625	382587	1
2026626	73995	1
2026630	803	1
2026631	553574	1
2026632	42869	1
2026635	314002	1
2026636	290947	1
2026638	309958	1
2026644	361191	1
2026646	317651	1
2026648	566691	1
2026649	56931	1
2026652	117894	1
2026654	41239	1
2026657	395030	1
2026659	404656	1
2026660	409794	1
2026661	58796	1
2026662	115454	1
2026663	368236	1
2026666	371094	1
2026667	99659	1
2026668	181239	1
2026670	270757	1
2026674	316201	1
2026676	65648	1
2026679	561653	1
2026681	217934	1
2026682	465596	1
2026684	371426	1
2026686	441626	1
2026691	160173	1
2026692	402112	1
2026693	457923	1
2026700	440347	1
2026701	299724	1
2026702	420491	1
2026703	2347	1
2026704	306908	1
2026707	388081	1
2026709	516260	1
2026711	212011	1
2026714	592596	1
2026717	308402	1
2026718	350900	1
2026725	574122	1
2026726	92771	1
2026730	579435	1
2026732	559889	1
2026733	455983	1
2026734	212579	1
2026735	341102	1
2026737	467457	1
2026738	445521	1
2026739	69546	1
2026741	39398	1
2026742	91619	1
2026746	352775	1
2026750	260638	1
2026752	571891	1
2026755	113322	1
2026765	511984	1
2026770	582023	1
2026771	298352	1
2026773	167222	1
2026777	446619	1
2026779	438801	1
2026780	235197	1
2026781	68357	1
2026782	405957	1
2026787	204024	1
2026792	517052	1
2026793	433340	1
2026794	469795	1
2026795	87632	1
2026796	94949	1
2026800	290614	1
2026801	169772	1
2026803	228617	1
2026804	220000	1
2026805	555273	1
2026807	36212	1
2026808	293824	1
2026809	406257	1
2026810	508709	1
2026811	534721	1
2026813	5748	1
2026815	79063	1
2026816	410959	1
2026817	11236	1
2026819	442152	1
2026821	438601	1
2026824	138125	1
2026825	476891	1
2026826	235303	1
2026827	578317	1
2026828	451424	1
2026830	293713	1
2026831	176361	1
2026832	473712	1
2026833	145442	1
2026837	589992	1
2026838	312703	1
2026839	1944	1
2026840	64221	1
2026841	323848	1
2026842	453718	1
2026843	562776	1
2026847	499871	1
2026848	118305	1
2026852	529845	1
2026853	599546	1
2026855	52347	1
2026856	66072	1
2026857	386387	1
2026858	388635	1
2026862	232651	1
2026863	304256	1
2026864	44518	1
2026865	78398	1
2026868	339339	1
2026870	302433	1
2026874	516127	1
2026876	384617	1
2026882	427014	1
2026883	397729	1
2026890	332877	1
2026894	274875	1
2026896	30351	1
2026900	83587	1
2026901	209584	1
2026902	54204	1
2026906	489620	1
2026908	564384	1
2026909	247381	1
2026910	489278	1
2026912	10608	1
2026913	548891	1
2026916	340218	1
2026919	254559	1
2026920	339060	1
2026924	576341	1
2026925	66399	1
2026928	263557	1
2026930	260756	1
2026933	197698	1
2026934	97280	1
2026937	91534	1
2026942	510327	1
2026943	291359	1
2026951	60923	1
2026952	293006	1
2026953	433074	1
2026954	284073	1
2026956	392056	1
2026959	90981	1
2026963	278821	1
2026967	445929	1
2026970	299396	1
2026971	276906	1
2026973	392451	1
2026975	78616	1
2026976	212367	1
2026979	94152	1
2026980	84807	1
2026982	143422	1
2026983	339994	1
2026985	113876	1
2026987	77447	1
2026988	45053	1
2026989	500419	1
2026991	30258	1
2026996	564627	1
2026998	28734	1
2026999	586580	1
2027000	495950	1
2027001	177550	1
2027002	8652	1
2027003	311069	1
2027004	367473	1
2027005	1398	1
2027016	62317	1
2027021	439002	1
2027026	417	1
2027027	555314	1
2027030	535549	1
2027035	260617	1
2027037	588866	1
2027039	421172	1
2027040	74396	1
2027041	349336	1
2027042	457615	1
2027043	180690	1
2027045	554903	1
2027046	161790	1
2027048	337152	1
2027049	208050	1
2027050	143057	1
2027052	178379	1
2027053	152985	1
2027055	378169	1
2027056	387205	1
2027057	401248	1
2027058	38749	1
2027059	427166	1
2027060	490241	1
2027061	22960	1
2027062	443707	1
2027064	515656	1
2027065	175693	1
2027066	104370	1
2027068	249668	1
2027070	599593	1
2027071	56528	1
2027077	366284	1
2027079	96636	1
2027081	206483	1
2027086	542871	1
2027088	500261	1
2027090	71830	1
2027091	958	1
2027094	482216	1
2027096	14317	1
2027097	432236	1
2027098	140446	1
2027101	180296	1
2027102	273839	1
2027103	455648	1
2027105	473556	1
2027108	367159	1
2027109	539251	1
2027113	455151	1
2027114	422421	1
2027115	277430	1
2027118	398260	1
2027120	226349	1
2027121	109394	1
2027122	84630	1
2027126	579682	1
2027127	503100	1
2027129	296966	1
2027131	331660	1
2027137	371859	1
2027138	171856	1
2027140	490444	1
2027142	123719	1
2027146	454408	1
2027147	172616	1
2027148	221572	1
2027150	66940	1
2027152	2943	1
2027155	400319	1
2027157	25446	1
2027160	294441	1
2027162	181812	1
2027164	128351	1
2027168	451929	1
2027169	199153	1
2027170	35758	1
2027175	145046	1
2027176	541474	1
2027183	197648	1
2027184	412228	1
2027189	231098	1
2027191	113894	1
2027193	41180	1
2027196	378654	1
2027198	599082	1
2027199	169451	1
2027200	197014	1
2027201	551454	1
2027205	111156	1
2027207	536217	1
2027209	434766	1
2027210	25970	1
2027211	476595	1
2027212	453936	1
2027217	217865	1
2027219	449847	1
